,time,power
140,09:20:04.797000Z,0.0017293313222303788
141,09:20:05.300000Z,0.001698880427975818
142,09:20:05.803000Z,0.0018014598039272653
143,09:20:06.305000Z,0.0016607109998549704
144,09:20:06.807000Z,0.0016633827661972698
145,09:20:07.310000Z,0.0016010111865468308
146,09:20:07.820000Z,0.0017061558276901987
147,09:20:08.323000Z,0.0016284819162239368
148,09:20:08.825000Z,0.0017693802879562063
149,09:20:09.329000Z,0.0016456975020384232
150,09:20:09.832000Z,0.001656910139715511
151,09:20:10.335000Z,0.0016238078906483638
152,09:20:10.837000Z,0.027602415151407853
153,09:20:11.340000Z,0.0018205767588457486
154,09:20:11.843000Z,0.027521119403838876
155,09:20:12.345000Z,0.0018500282328821126
156,09:20:12.849000Z,0.0015685457524471102
157,09:20:13.351000Z,0.001697430832017545
158,09:20:13.853000Z,0.0014739799862286602
159,09:20:14.357000Z,0.0012197914232355955
160,09:20:14.859000Z,0.020901648008121856
161,09:20:15.362000Z,0.0013840601155094136
162,09:20:15.865000Z,0.0017011303262856197
163,09:20:16.374000Z,0.0016071900771217939
164,09:20:16.877000Z,0.001663407707394617
165,09:20:17.380000Z,0.0016587148642393053
166,09:20:17.883000Z,0.0016216143612221387
167,09:20:18.387000Z,0.010519063471588097
168,09:20:18.890000Z,0.005918791264964139
169,09:20:19.394000Z,0.001704352099267987
170,09:20:19.897000Z,0.0008855063608552697
171,09:20:20.399000Z,0.0008648960388300341
172,09:20:20.902000Z,0.0009835398969634285
173,09:20:21.405000Z,0.000871576565972893
174,09:20:21.907000Z,0.0008682907301020422
175,09:20:22.411000Z,0.0009949054081188021
176,09:20:22.914000Z,0.0010931228260363122
177,09:20:23.416000Z,0.0011513412205028679
178,09:20:23.927000Z,0.0008977808046463875
179,09:20:24.430000Z,0.0011132414126655715
180,09:20:24.933000Z,0.000869305928183061
181,09:20:25.436000Z,0.0010801839102128536
182,09:20:25.939000Z,0.0011171438721560688
183,09:20:26.443000Z,0.0011428161546550104
184,09:20:26.946000Z,0.0007782120859800459
185,09:20:27.450000Z,0.000727657415085174
186,09:20:27.953000Z,0.0007182424256784028
187,09:20:29.467000Z,0.0009674990692350596
188,09:20:29.970000Z,0.0009184987133551311
189,09:20:30.472000Z,0.000942314275553915
190,09:20:30.975000Z,0.000906064191755692
191,09:20:31.478000Z,0.0010584249311727228
192,09:20:31.980000Z,0.0008890146890622306
193,09:20:32.490000Z,0.0009123717248184154
194,09:20:32.994000Z,0.0009175613159903692
195,09:20:33.497000Z,0.0009352188580287351
196,09:20:34Z,0.0008734664605444659
197,09:20:34.504000Z,0.0009736640790824628
198,09:20:35.007000Z,0.001334618220795305
199,09:20:35.510000Z,0.0012265657788299968
200,09:20:36.013000Z,0.0008802600022718684
201,09:20:36.516000Z,0.001083005902245751
202,09:20:37.019000Z,0.0008983943347298457
203,09:20:37.522000Z,0.0010913826320560012
204,09:20:38.025000Z,0.0009551135062372655
205,09:20:38.528000Z,0.0010229125567986583
206,09:20:39.031000Z,0.0009425225861791707
207,09:20:39.534000Z,0.0010457114379312305
208,09:20:40.038000Z,0.000886711964452667
209,09:20:40.541000Z,0.0007080770116302212
210,09:20:41.045000Z,0.0006229598895863403
211,09:20:42.557000Z,0.0009212166760284206
212,09:20:43.059000Z,0.0009371368530252464
213,09:20:43.562000Z,0.0009259153694403426
214,09:20:44.065000Z,0.0009306964319029316
215,09:20:44.567000Z,0.0008997798918917139
216,09:20:45.070000Z,0.00089887506523007
217,09:20:45.573000Z,0.0013140809637845606
218,09:20:46.076000Z,0.0008985203557529611
219,09:20:46.579000Z,0.0009468012666007948
220,09:20:47.082000Z,0.0009152634398315038
221,09:20:47.584000Z,0.0009816705704657482
222,09:20:48.088000Z,0.0028786904088886527
223,09:20:48.597000Z,0.0009280246963282715
224,09:20:49.099000Z,0.001050746110042554
225,09:20:49.602000Z,0.0009716524725130851
226,09:20:50.104000Z,0.0012182005628204977
227,09:20:50.607000Z,0.0008622748321000062
228,09:20:51.111000Z,0.0011847404725424124
229,09:20:51.614000Z,0.0010378707180893191
230,09:20:52.118000Z,0.0009242309313047431
231,09:20:52.621000Z,0.0007933048334540449
232,09:20:53.124000Z,0.0006420893645208746
233,09:20:53.628000Z,0.0007418866685249067
234,09:20:54.131000Z,0.0006162054668373336
235,09:20:54.635000Z,0.0008900004429310444
236,09:20:55.138000Z,0.0008819072518672807
237,09:20:55.640000Z,0.0009166036101722208
238,09:20:56.144000Z,0.0009189234713599718
239,09:20:56.651000Z,0.0009359082791408731
240,09:20:57.154000Z,0.0010524140843517133
241,09:20:57.658000Z,0.0009668279038408273
242,09:20:58.160000Z,0.0010335725655338025
243,09:20:58.664000Z,0.0009490573730439924
244,09:20:59.166000Z,0.0009023892226832767
245,09:20:59.669000Z,0.0008624630407735402
246,09:21:00.172000Z,0.001021999768606256
247,09:21:00.675000Z,0.001072960112342333
248,09:21:01.177000Z,0.02413657586612958
249,09:21:01.679000Z,0.00111020845230446
250,09:21:02.183000Z,0.0008523527790393739
251,09:21:02.686000Z,0.0011867125567381503
252,09:21:03.188000Z,0.0008888052109269286
253,09:21:03.690000Z,0.02793511537982289
254,09:21:04.201000Z,0.0010715294919490886
255,09:21:04.703000Z,0.0009178489156503471
256,09:21:05.207000Z,0.0009437177833367947
257,09:21:05.710000Z,0.0008171952632306432
258,09:21:06.213000Z,0.0006903721595638333
259,09:21:06.717000Z,0.016947143947395295
260,09:21:07.220000Z,0.000879836724661182
261,09:21:07.724000Z,0.0009389519339548534
262,09:21:08.226000Z,0.000837416646651923
263,09:21:08.728000Z,0.0009957288178774261
264,09:21:09.232000Z,0.0008889579185447765
265,09:21:09.735000Z,0.0009786760739443564
266,09:21:10.238000Z,0.0009393218173601991
267,09:21:10.741000Z,0.0010406044270120486
268,09:21:11.244000Z,0.0012151722864955363
269,09:21:11.747000Z,0.0015723386884826536
270,09:21:12.256000Z,0.0016734700421924213
271,09:21:12.759000Z,0.001547217840925818
272,09:21:13.263000Z,0.0016512915356689
273,09:21:13.765000Z,0.0016310033984146019
274,09:21:14.268000Z,0.0016161886247198839
275,09:21:14.771000Z,0.001594711769269827
276,09:21:15.274000Z,0.0018796296143923903
277,09:21:15.777000Z,0.0017521650960091045
278,09:21:16.279000Z,0.001774018692065925
279,09:21:16.782000Z,0.0016714858266590987
280,09:21:17.285000Z,0.0017730608302784195
281,09:21:17.787000Z,0.0016511063928014839
282,09:21:18.291000Z,0.0015690669479802724
283,09:21:18.794000Z,0.0012966457251503282
284,09:21:19.296000Z,0.0016268679000739168
285,09:21:19.800000Z,0.0013622425845855731
286,09:21:20.308000Z,0.0015174279476899257
287,09:21:20.810000Z,0.001833079425786155
288,09:21:21.314000Z,0.0016168844992770592
289,09:21:21.817000Z,0.00181532583346038
290,09:21:22.320000Z,0.0015225773024894118
291,09:21:22.823000Z,0.001486035754115863
292,09:21:23.326000Z,0.0012718415363834248
293,09:21:23.829000Z,0.0021872269671557995
294,09:21:24.332000Z,0.001505112821403293
295,09:21:24.834000Z,0.0013355499897689982
296,09:21:25.337000Z,0.0013935105823710114
297,09:21:25.841000Z,0.0015911917335931186
298,09:21:26.343000Z,0.0011040683283513966
299,09:21:26.846000Z,0.002957798228277419
300,09:21:27.350000Z,0.0009009963777237021
301,09:21:27.853000Z,0.0009856371743571623
302,09:21:28.361000Z,0.001000399038097434
303,09:21:28.865000Z,0.0009890569270107105
304,09:21:29.367000Z,0.0008905290439369908
305,09:21:29.870000Z,0.0013109440517360357
306,09:21:30.373000Z,0.0009513871643778197
307,09:21:30.877000Z,0.0008936546088674147
308,09:21:31.380000Z,0.0009475620877097517
309,09:21:31.884000Z,0.0006942751043309699
310,09:21:32.386000Z,0.0006337551771347304
311,09:21:32.890000Z,0.000749034671621029
312,09:21:33.393000Z,0.0009913259798887118
313,09:21:33.895000Z,0.0010394013019949986
314,09:21:34.398000Z,0.0009342219968373705
315,09:21:34.906000Z,0.0015124534923574285
316,09:21:35.410000Z,0.000922907693779497
317,09:21:35.913000Z,0.0009244552642058938
318,09:21:36.415000Z,0.0011243897661918686
319,09:21:36.917000Z,0.001216057452682435
320,09:21:37.421000Z,0.0008866766287970946
321,09:21:37.923000Z,0.0012860633659810715
322,09:21:38.425000Z,0.001081941756644016
323,09:21:38.928000Z,0.000918416506080528
324,09:21:39.431000Z,0.0008971908403381442
325,09:21:39.933000Z,0.0010921922135324383
326,09:21:40.437000Z,0.0008842994432946332
327,09:21:40.939000Z,0.0009075716383471435
328,09:21:41.441000Z,0.000905542163335075
329,09:21:41.943000Z,0.0009616714112426484
330,09:21:42.446000Z,0.000869910277125506
331,09:21:42.954000Z,0.0008833413938111308
332,09:21:43.456000Z,0.0008969574951943435
333,09:21:43.959000Z,0.001024274458335089
334,09:21:44.462000Z,0.0008962819854365008
335,09:21:44.965000Z,0.000628618252091069
336,09:21:45.468000Z,0.0008693842866572177
337,09:21:45.971000Z,0.0007364242652458859
338,09:21:46.474000Z,0.0009119578743832844
339,09:21:46.977000Z,0.0009629734685828034
340,09:21:47.480000Z,0.0009086868830985573
341,09:21:47.983000Z,0.0009690835239910696
342,09:21:48.486000Z,0.0008725704280407027
343,09:21:48.989000Z,0.0009226975389211783
344,09:21:49.492000Z,0.0009193678999588882
345,09:21:49.995000Z,0.0009180567789439604
346,09:21:50.498000Z,0.0008676753540269528
347,09:21:51.006000Z,0.0008547813423770335
348,09:21:51.509000Z,0.0008815764706384799
349,09:21:52.011000Z,0.0009640773174178664
350,09:21:52.513000Z,0.0008609832829727832
351,09:21:53.015000Z,0.0011444942363059572
352,09:21:53.517000Z,0.0009164811570423955
353,09:21:54.021000Z,0.0018326845494462099
354,09:21:54.524000Z,0.0009088976543755529
355,09:21:55.026000Z,0.000998158832879572
356,09:21:55.529000Z,0.0009033344898974396
357,09:21:56.032000Z,0.0021474636634492787
358,09:21:56.534000Z,0.0012647599472823282
359,09:21:57.038000Z,0.0009713789401522851
360,09:21:57.541000Z,0.0006943445447216097
361,09:21:58.045000Z,0.0007846624147843345
362,09:21:58.548000Z,0.0007537350954211865
363,09:21:59.057000Z,0.003779332370686175
364,09:21:59.560000Z,0.001059576989445012
365,09:22:00.062000Z,0.0009729004976195323
366,09:22:00.564000Z,0.0011136644027463485
367,09:22:01.066000Z,0.022666158444686165
368,09:22:01.570000Z,0.000985273486698719
369,09:22:02.073000Z,0.023520903774316246
370,09:22:02.576000Z,0.0010445815233155382
371,09:22:03.079000Z,0.001054886962452103
372,09:22:03.582000Z,0.000845422933120259
373,09:22:04.084000Z,0.0009102251835903202
374,09:22:04.588000Z,0.0008819724999020835
375,09:22:05.090000Z,0.0008752265987022155
376,09:22:05.592000Z,0.0009043612366764488
377,09:22:06.095000Z,0.001015640730405852
378,09:22:06.598000Z,0.00099848042849678
379,09:22:07.109000Z,0.0010911523325039217
380,09:22:07.611000Z,0.0010903797990673802
381,09:22:08.113000Z,0.0008969549543641185
382,09:22:08.617000Z,0.0009018472732332318
383,09:22:09.119000Z,0.0010837506768834066
384,09:22:09.622000Z,0.0009115389255388494
385,09:22:10.126000Z,0.0011005942800220705
386,09:22:10.628000Z,0.0006912478592187175
387,09:22:11.130000Z,0.0007975931671480241
388,09:22:11.634000Z,0.0006256315371617781
389,09:22:12.137000Z,0.0007761003928906682
390,09:22:12.641000Z,0.0010791845637915707
391,09:22:13.144000Z,0.001021246381586449
392,09:22:13.647000Z,0.0009131935334775751
393,09:22:14.150000Z,0.001357172704190604
394,09:22:14.653000Z,0.000873885523218327
395,09:22:15.162000Z,0.0010356260255370707
396,09:22:15.665000Z,0.0013916574833641878
397,09:22:16.167000Z,0.0011482717240656642
398,09:22:16.670000Z,0.0009553727043895482
399,09:22:17.174000Z,0.0008579137539180526
400,09:22:17.677000Z,0.0009054379439397885
401,09:22:18.179000Z,0.0012279545475070595
402,09:22:18.681000Z,0.0009138817715003584
403,09:22:19.185000Z,0.0008925936126724024
404,09:22:19.689000Z,0.0008688208954643731
405,09:22:20.191000Z,0.0009085623414722534
406,09:22:20.694000Z,0.0008723260914852212
407,09:22:21.198000Z,0.0010654842841543418
408,09:22:21.701000Z,0.0008896255629023739
409,09:22:22.203000Z,0.002396386163962984
410,09:22:22.706000Z,0.0009365428378376122
411,09:22:23.720000Z,0.0007395917658751232
412,09:22:24.223000Z,0.000988555803893299
413,09:22:24.726000Z,0.001402886076669759
414,09:22:25.230000Z,0.0019899800898123595
415,09:22:25.732000Z,0.0014790886087577225
416,09:22:26.234000Z,0.0014138658170198843
417,09:22:26.736000Z,0.0014941280643604128
418,09:22:27.239000Z,0.0017441770679568307
419,09:22:27.743000Z,0.001618551023894391
420,09:22:28.246000Z,0.0017236015972253564
421,09:22:28.749000Z,0.0013903723817299608
422,09:22:29.251000Z,0.0008680722461530562
423,09:22:29.753000Z,0.001057601021457823
424,09:22:30.255000Z,0.0008626321759377456
425,09:22:30.758000Z,0.0011306439971642507
426,09:22:31.265000Z,0.001144926701883541
427,09:22:31.769000Z,0.0023979926455533545
428,09:22:32.272000Z,0.0012196156827688728
429,09:22:32.774000Z,0.0010713068582491438
430,09:22:33.277000Z,0.0008887131447530684
431,09:22:33.780000Z,0.000920447018786964
432,09:22:34.282000Z,0.0008990604071189083
433,09:22:34.784000Z,0.0014623531230279017
434,09:22:35.287000Z,0.02935868668560841
435,09:22:35.789000Z,0.001078425797946848
436,09:22:36.293000Z,0.0008866253432924811
437,09:22:36.795000Z,0.0007820003169182904
438,09:22:37.299000Z,0.0008450347780157598
439,09:22:37.802000Z,0.0008517198220280244
440,09:22:38.306000Z,0.0010615898697538427
441,09:22:38.808000Z,0.0008757927070413075
442,09:22:39.319000Z,0.0009233026107615268
443,09:22:39.822000Z,0.0009643007342865472
444,09:22:40.324000Z,0.0008816601357232217
445,09:22:40.827000Z,0.000911462552737013
446,09:22:41.331000Z,0.0012403596360073066
447,09:22:41.834000Z,0.0012164479887096734
448,09:22:42.337000Z,0.0008851666828831903
449,09:22:42.840000Z,0.0009354248028183381
450,09:22:43.342000Z,0.0010525788529296145
451,09:22:43.846000Z,0.000861036333797721
452,09:22:44.348000Z,0.0009928645737348467
453,09:22:44.851000Z,0.001112864292379826
454,09:22:45.354000Z,0.000907497738479132
455,09:22:45.856000Z,0.000923574445717607
456,09:22:46.359000Z,0.0009247882490777224
457,09:22:46.861000Z,0.0009544969767041814
458,09:22:47.372000Z,0.001490193761662829
459,09:22:47.875000Z,0.0010896373511645554
460,09:22:48.378000Z,0.0010524493709115966
461,09:22:48.880000Z,0.0009098524606226073
462,09:22:49.383000Z,0.0008935328944797899
463,09:22:49.886000Z,0.0010608169227667031
464,09:22:50.390000Z,0.0006681700473172819
465,09:22:50.893000Z,0.000735116866574822
466,09:22:51.396000Z,0.0009469282997286996
467,09:22:51.898000Z,0.0008826617279875479
468,09:22:52.401000Z,0.000958954013359675
469,09:22:52.903000Z,0.00099928218260859
470,09:22:53.406000Z,0.0008471978282164879
471,09:22:53.909000Z,0.001188445135095329
472,09:22:54.411000Z,0.0009399284350127806
473,09:22:54.913000Z,0.001180910217888481
474,09:22:55.422000Z,0.0008699157085243377
475,09:22:55.925000Z,0.0010266166015637256
476,09:22:56.428000Z,0.0009085976018580676
477,09:22:56.930000Z,0.0009051168901534445
478,09:22:57.432000Z,0.0008752562690258989
479,09:22:57.934000Z,0.00104309927597354
480,09:22:58.437000Z,0.0011379333757026455
481,09:22:58.941000Z,0.0011401594077669534
482,09:22:59.443000Z,0.0008657900990379344
483,09:22:59.946000Z,0.0008924103553390707
484,09:23:00.449000Z,0.0009107629623986199
485,09:23:00.951000Z,0.0009385172782613218
486,09:23:01.454000Z,0.0010649790705742537
487,09:23:01.958000Z,0.0008780787578522453
488,09:23:02.462000Z,0.0007066890392151812
489,09:23:02.965000Z,0.0007200247397437006
490,09:23:03.474000Z,0.0006873444041272413
491,09:23:03.977000Z,0.0007549884410818217
492,09:23:04.480000Z,0.0026422253649925607
493,09:23:04.983000Z,0.0009861003939328392
494,09:23:05.485000Z,0.0010599562774574844
495,09:23:05.988000Z,0.001032892534389128
496,09:23:06.491000Z,0.0008659633153480944
497,09:23:06.993000Z,0.0009593245106737226
498,09:23:07.496000Z,0.000897724094106652
499,09:23:07.999000Z,0.0009266808243448089
500,09:23:08.502000Z,0.0008726562317830645
501,09:23:09.005000Z,0.0008999170851888941
502,09:23:09.508000Z,0.0009372800311106218
503,09:23:10.011000Z,0.0008625555658373362
504,09:23:10.514000Z,0.001148701953882191
505,09:23:11.017000Z,0.0009139858836624216
506,09:23:11.525000Z,0.0011829122817655
507,09:23:12.028000Z,0.0009400807266376325
508,09:23:12.531000Z,0.0009321170914330961
509,09:23:13.034000Z,0.0011385632848161424
510,09:23:13.538000Z,0.000869351295641913
511,09:23:14.040000Z,0.0008823023173457106
512,09:23:14.542000Z,0.0009624376374158328
513,09:23:15.045000Z,0.0008405254260142711
514,09:23:15.548000Z,0.0007341943006991603
515,09:23:16.051000Z,0.0007471389702422492
516,09:23:16.554000Z,0.0014332275520589802
517,09:23:17.057000Z,0.0014446641133263735
518,09:23:17.561000Z,0.0017155367011004229
519,09:23:18.063000Z,0.0016554660071347706
520,09:23:18.565000Z,0.0017586862163625548
521,09:23:19.068000Z,0.0017524654644698707
522,09:23:19.570000Z,0.0018160831955596351
523,09:23:20.073000Z,0.0015755551574482887
524,09:23:20.576000Z,0.0017323098773700783
525,09:23:21.078000Z,0.0015752320073071128
526,09:23:21.581000Z,0.0017022289076423554
527,09:23:22.084000Z,0.0016697555857563984
528,09:23:22.587000Z,0.0016772933803949823
529,09:23:23.091000Z,0.001784695417248649
530,09:23:23.593000Z,0.0018404555671022718
531,09:23:24.096000Z,0.002200928508351559
532,09:23:24.598000Z,0.0021632900907505373
533,09:23:25.100000Z,0.0020940128073543194
534,09:23:25.603000Z,0.0022357368059664397
535,09:23:26.106000Z,0.001640697193724797
536,09:23:26.608000Z,0.001709687239126519
537,09:23:27.111000Z,0.001683743719474369
538,09:23:27.620000Z,0.001393340711996764
539,09:23:28.124000Z,0.0016533232103433716
540,09:23:28.628000Z,0.0021370400986440497
541,09:23:29.131000Z,0.0011453504413127028
542,09:23:29.634000Z,0.002248832190771385
543,09:23:30.138000Z,0.0021819132537128304
544,09:23:30.640000Z,0.001841003396873514
545,09:23:31.143000Z,0.0020089194665242702
546,09:23:31.646000Z,0.0018007417408765689
547,09:23:32.148000Z,0.001007629762404325
548,09:23:32.651000Z,0.0012247452797570343
549,09:23:33.155000Z,0.0011607271722122439
550,09:23:33.658000Z,0.0010804634514533747
551,09:23:34.160000Z,0.0010182497767841645
552,09:23:34.662000Z,0.001043097583628305
553,09:23:35.164000Z,0.001010506418034438
554,09:23:35.674000Z,0.001152350483688086
555,09:23:36.177000Z,0.0010087160653771813
556,09:23:36.679000Z,0.001155851161713139
557,09:23:37.183000Z,0.0011507707443330728
558,09:23:37.686000Z,0.001065111985226581
559,09:23:38.188000Z,0.0009595759727015625
560,09:23:38.691000Z,0.0010244933567134461
561,09:23:39.194000Z,0.0010425248614251204
562,09:23:39.697000Z,0.0009666018910494177
563,09:23:40.200000Z,0.0010141631345046255
564,09:23:40.703000Z,0.000879285396939837
565,09:23:41.206000Z,0.001275362527650847
566,09:23:41.709000Z,0.0009160580067062381
567,09:23:42.212000Z,0.0013001250534094228
568,09:23:42.716000Z,0.0015156672994758144
569,09:23:43.218000Z,0.0015849933705937278
570,09:23:43.727000Z,0.0015707784515684895
571,09:23:44.230000Z,0.0016380807989365464
572,09:23:44.733000Z,0.00161254453283622
573,09:23:45.237000Z,0.0017771980295703525
574,09:23:45.739000Z,0.0018390647262241306
575,09:23:46.242000Z,0.001763541365109017
576,09:23:46.746000Z,0.0016402364271804722
577,09:23:47.249000Z,0.0016783213540334167
578,09:23:47.752000Z,0.0015080401472032654
579,09:23:48.256000Z,0.001682629527949966
580,09:23:48.759000Z,0.0015834564838662609
581,09:23:49.261000Z,0.001641784707050121
582,09:23:49.764000Z,0.001687468645122073
583,09:23:50.266000Z,0.0015454839369908823
584,09:23:50.769000Z,0.0015320817613209302
585,09:23:51.272000Z,0.0015997765203997882
586,09:23:51.781000Z,0.001598712803576019
587,09:23:52.283000Z,0.0016427816022400745
588,09:23:52.787000Z,0.0016187925629677002
589,09:23:53.290000Z,0.0015792384124348503
590,09:23:53.793000Z,0.0013818585380138632
591,09:23:54.296000Z,0.0013349215416313671
592,09:23:54.798000Z,0.0013063941154043087
593,09:23:55.301000Z,0.0010312480594642562
594,09:23:55.803000Z,0.0012728520727103023
595,09:23:56.306000Z,0.0013284195108288145
596,09:23:56.808000Z,0.0013584646823970306
597,09:23:57.310000Z,0.0014264190443050186
598,09:23:57.814000Z,0.0012691159806975869
599,09:23:58.317000Z,0.0012705410531174777
600,09:23:58.820000Z,0.001312001212074036
601,09:23:59.323000Z,0.0013374293502110297
602,09:23:59.833000Z,0.0013156898472341883
603,09:24:00.335000Z,0.0013458515962527407
604,09:24:00.837000Z,0.0014369425982346954
605,09:24:01.340000Z,0.0014098319743080824
606,09:24:01.843000Z,0.0013617778236739253
607,09:24:02.346000Z,0.0013298117239881155
608,09:24:02.849000Z,0.0012695643528485032
609,09:24:03.352000Z,0.0013210985899238213
610,09:24:03.854000Z,0.0013497487624677621
611,09:24:04.357000Z,0.0012756258811411595
612,09:24:04.861000Z,0.0013377402467192412
613,09:24:05.363000Z,0.00151888272180412
